1	1	0.844954
1	-1	0.513876
-1	1	0.547323
1	1	0.704602
-1	-1	0.738180
-1	-1	0.779452
-1	-1	0.679813
1	1	0.708076
-1	-1	0.694253
-1	-1	0.688393
-1	-1	0.552163
-1	-1	0.772058
-1	-1	0.681894
1	1	0.800960
1	1	0.824485
1	1	0.652213
1	1	0.787750
-1	-1	0.556449
-1	-1	0.659255
1	1	0.825927
1	1	0.861653
-1	-1	0.832122
1	1	0.502713
1	1	0.700702
1	-1	0.597391
1	1	0.728947
-1	-1	0.661778
-1	-1	0.818529
1	1	0.587960
1	1	0.615694
-1	-1	0.641441
-1	-1	0.680849
-1	-1	0.657130
1	1	0.793523
1	1	0.690481
1	-1	0.566913
-1	-1	0.827290
-1	-1	0.633057
1	1	0.856524
1	1	0.723059
1	1	0.769625
-1	-1	0.758536
-1	-1	0.659203
1	1	0.591285
1	1	0.884652
1	1	0.718823
-1	-1	0.549873
1	1	0.612778
-1	-1	0.553548
1	-1	0.562373
-1	-1	0.721983
-1	-1	0.854360
-1	-1	0.700087
1	1	0.523804
1	1	0.676193
1	1	0.661277
1	1	0.720775
1	1	0.665960
1	1	0.747147
-1	-1	0.529029
1	1	0.565847
-1	-1	0.691363
1	1	0.726670
1	1	0.569529
-1	-1	0.791185
1	1	0.651262
-1	-1	0.681878
1	1	0.587595
1	-1	0.507649
1	1	0.703874
1	1	0.579314
-1	-1	0.860117
-1	-1	0.643635
-1	-1	0.847562
1	1	0.688009
-1	-1	0.535872
-1	-1	0.837368
1	1	0.823631
-1	-1	0.526855
-1	-1	0.835514
-1	-1	0.719552
-1	-1	0.835124
-1	-1	0.820586
-1	-1	0.910063
1	1	0.827515
1	1	0.582892
1	1	0.690873
1	-1	0.580324
1	1	0.656135
1	1	0.887063
1	1	0.680138
-1	-1	0.595551
-1	-1	0.738505
1	1	0.655031
1	1	0.719671
1	1	0.699271
-1	-1	0.519528
-1	-1	0.723592
-1	-1	0.832363
-1	-1	0.570232
-1	-1	0.682828
-1	-1	0.696045
1	1	0.712151
1	1	0.796402
1	1	0.678866
1	-1	0.521954
1	1	0.678137
1	1	0.794844
-1	-1	0.868563
-1	-1	0.739373
1	1	0.574059
1	1	0.623235
-1	-1	0.548665
-1	1	0.592463
1	-1	0.788227
1	-1	0.756937
1	1	0.753005
-1	-1	0.698682
-1	-1	0.658491
1	1	0.686294
-1	1	0.594424
-1	1	0.539139
1	1	0.591622
1	1	0.844885
1	1	0.606003
1	1	0.777840
-1	-1	0.760041
-1	-1	0.659556
-1	1	0.529097
-1	-1	0.615434
1	-1	0.514616
-1	1	0.502555
-1	-1	0.587148
1	1	0.627980
1	1	0.759859
1	1	0.736979
-1	1	0.544844
-1	-1	0.657914
-1	-1	0.884386
-1	1	0.518224
1	1	0.604505
-1	-1	0.840580
-1	-1	0.536309
1	1	0.635287
-1	-1	0.699937
-1	-1	0.628095
-1	-1	0.525201
-1	-1	0.596806
1	1	0.639291
-1	-1	0.762525
1	1	0.757921
-1	-1	0.727202
1	1	0.803013
1	1	0.591155
-1	-1	0.645816
1	1	0.756679
-1	-1	0.825743
-1	-1	0.761026
1	1	0.784799
-1	-1	0.890599
1	1	0.680647
-1	-1	0.672928
1	1	0.732188
-1	-1	0.703314
-1	-1	0.728935
1	1	0.664255
-1	-1	0.653046
-1	-1	0.771146
-1	-1	0.535399
-1	-1	0.660014
1	1	0.832328
-1	-1	0.723186
1	1	0.884754
-1	-1	0.575665
1	1	0.905525
-1	-1	0.773327
1	-1	0.510128
-1	-1	0.798081
1	1	0.604242
1	1	0.685219
-1	-1	0.741847
-1	-1	0.541350
-1	1	0.554495
-1	-1	0.802832
1	1	0.727834
1	1	0.809430
-1	-1	0.561209
-1	-1	0.704570
-1	-1	0.802618
-1	-1	0.746898
1	1	0.773905
1	1	0.724830
-1	1	0.546349
1	-1	0.521158
-1	-1	0.696579
-1	-1	0.848934
-1	-1	0.730286
-1	-1	0.737765
1	1	0.792099
1	1	0.624876
-1	-1	0.885793
-1	-1	0.663461
-1	-1	0.652541
-1	1	0.527392
-1	-1	0.735823
-1	-1	0.851300
1	1	0.879153
1	-1	0.599914
-1	-1	0.761732
-1	1	0.523535
-1	-1	0.833307
1	-1	0.702731
1	-1	0.571281
1	1	0.795778
1	1	0.527599
-1	-1	0.776961
1	1	0.593999
1	1	0.819840
1	1	0.740471
1	1	0.690414
1	1	0.696373
1	1	0.894120
1	1	0.677899
-1	-1	0.542022
1	1	0.691346
1	1	0.569507
-1	-1	0.704279
1	1	0.506720
1	1	0.627558
-1	-1	0.589111
-1	-1	0.697514
1	1	0.840923
-1	1	0.517179
-1	1	0.564626
1	1	0.769068
1	1	0.673923
1	1	0.622815
-1	-1	0.529310
-1	-1	0.701173
-1	-1	0.803225
-1	1	0.501888
-1	1	0.834733
-1	-1	0.626901
-1	-1	0.643850
-1	-1	0.774531
-1	-1	0.672289
1	1	0.866782
-1	-1	0.561580
-1	-1	0.825508
-1	-1	0.766942
1	1	0.582988
1	1	0.619484
-1	-1	0.614073
-1	-1	0.584544
1	-1	0.552120
1	1	0.675782
-1	-1	0.734939
-1	-1	0.814003
-1	-1	0.594790
1	1	0.658341
-1	-1	0.640525
1	1	0.513744
1	1	0.608639
1	1	0.837251
-1	-1	0.800038
1	-1	0.548958
-1	-1	0.608403
-1	-1	0.784860
1	1	0.651141
-1	-1	0.785164
1	1	0.742379
-1	-1	0.956787
1	-1	0.509526
1	1	0.603017
-1	-1	0.800759
-1	-1	0.738007
1	1	0.648840
-1	-1	0.603631
-1	-1	0.685762
1	1	0.708639
1	1	0.847205
-1	-1	0.543988
1	1	0.718237
1	1	0.824703
1	1	0.841495
-1	-1	0.701879
-1	-1	0.765840
1	1	0.642496
-1	-1	0.696128
1	1	0.537581
1	1	0.739192
-1	-1	0.797796
-1	-1	0.612009
1	-1	0.754902
-1	-1	0.814415
1	1	0.525709
-1	-1	0.689083
-1	-1	0.639197
1	-1	0.669330
1	1	0.508121
1	1	0.756406
1	1	0.890133
-1	-1	0.523087
-1	-1	0.528385
1	1	0.641505
1	1	0.661733
-1	-1	0.808047
1	1	0.641793
1	1	0.960960
-1	-1	0.614705
1	-1	0.563945
1	1	0.640598
1	1	0.954178
1	-1	0.539455
-1	-1	0.800286
-1	-1	0.638465
1	-1	0.598354
-1	-1	0.715184
1	1	0.791635
1	1	0.682479
-1	-1	0.621460
1	-1	0.556379
1	1	0.654545
1	-1	0.634255
-1	1	0.559814
-1	1	0.511507
-1	-1	0.755573
1	1	0.666288
1	1	0.779989
1	1	0.706171
1	1	0.727406
-1	-1	0.850700
-1	-1	0.690562
-1	-1	0.902096
-1	-1	0.711555
-1	-1	0.513353
-1	-1	0.833917
1	1	0.631208
-1	-1	0.533985
1	-1	0.602730
-1	-1	0.781252
-1	-1	0.735178
1	-1	0.560954
-1	-1	0.572551
-1	-1	0.578030
1	1	0.664071
1	1	0.759918
-1	-1	0.627580
-1	1	0.580374
1	1	0.775933
-1	-1	0.747531
-1	1	0.576091
1	-1	0.567264
-1	-1	0.765694
1	1	0.826355
1	1	0.758982
1	1	0.642953
1	1	0.672051
1	1	0.859447
1	1	0.621831
1	1	0.879532
1	1	0.744188
-1	-1	0.661775
1	1	0.749340
1	1	0.817943
1	1	0.694242
-1	-1	0.666627
-1	-1	0.804902
1	1	0.839742
1	1	0.906340
1	1	0.597413
1	1	0.845052
-1	-1	0.686573
1	1	0.686631
1	1	0.757150
1	1	0.572122
1	1	0.566420
-1	-1	0.879691
-1	-1	0.714723
-1	-1	0.555541
-1	-1	0.744664
-1	-1	0.541465
1	-1	0.548531
1	1	0.792789
1	-1	0.519768
-1	-1	0.702009
-1	1	0.509978
-1	-1	0.663031
1	1	0.923382
1	-1	0.586637
-1	-1	0.578537
-1	1	0.597373
1	-1	0.581807
-1	-1	0.654942
1	1	0.515959
1	1	0.689318
-1	-1	0.588102
1	1	0.701283
1	1	0.793231
1	1	0.560921
1	1	0.625854
1	1	0.847725
1	1	0.683203
-1	-1	0.696980
1	1	0.943112
-1	-1	0.519274
1	1	0.666310
-1	-1	0.588176
-1	-1	0.797906
1	1	0.811058
-1	-1	0.591090
1	1	0.818553
1	1	0.563007
-1	-1	0.623036
-1	-1	0.654160
1	1	0.675093
1	1	0.506097
1	1	0.696033
-1	1	0.500271
-1	-1	0.623687
1	1	0.669700
-1	-1	0.591218
-1	-1	0.837252
1	-1	0.525749
1	1	0.679627
-1	-1	0.797942
-1	-1	0.576147
-1	-1	0.650299
1	1	0.529955
-1	1	0.563346
1	1	0.603484
-1	-1	0.639532
1	1	0.601676
1	-1	0.540653
1	1	0.801016
1	1	0.640615
-1	-1	0.590838
1	1	0.800865
1	1	0.701403
1	1	0.835406
-1	-1	0.879847
-1	-1	0.648896
1	1	0.678686
1	1	0.706157
1	1	0.764849
1	1	0.654430
1	1	0.682475
1	1	0.533203
-1	-1	0.708589
-1	-1	0.628334
-1	-1	0.668845
-1	-1	0.792181
1	1	0.638170
-1	-1	0.828433
1	1	0.675271
1	1	0.841308
-1	-1	0.527060
-1	-1	0.673143
1	1	0.708864
1	-1	0.513947
1	1	0.763468
-1	-1	0.662847
1	1	0.778541
-1	-1	0.610398
-1	-1	0.585463
-1	-1	0.776051
1	1	0.795845
1	1	0.861265
1	1	0.631584
1	1	0.713277
-1	-1	0.525333
-1	-1	0.585327
-1	-1	0.719340
1	1	0.680130
-1	-1	0.522701
1	1	0.760324
1	1	0.887944
-1	-1	0.572040
-1	-1	0.724965
-1	-1	0.728414
-1	-1	0.739718
-1	-1	0.817672
1	1	0.749092
-1	-1	0.807322
1	1	0.752348
1	1	0.568123
-1	1	0.623466
-1	1	0.628881
1	1	0.528664
-1	-1	0.688843
-1	-1	0.739713
1	1	0.706922
-1	-1	0.680490
1	1	0.558591
-1	-1	0.616608
-1	-1	0.829962
-1	-1	0.633098
-1	-1	0.752512
1	1	0.756815
1	1	0.605969
1	1	0.630499
-1	1	0.742571
-1	1	0.534491
1	1	0.832132
1	-1	0.540377
-1	-1	0.668855
1	-1	0.618200
1	1	0.754748
1	1	0.505883
1	-1	0.675013
-1	-1	0.517755
-1	-1	0.767367
1	1	0.907509
-1	-1	0.678112
1	-1	0.541998
1	1	0.645183
1	1	0.521449
1	1	0.617965
-1	-1	0.903895
-1	-1	0.671810
-1	-1	0.810477
-1	-1	0.773581
1	1	0.812022
1	1	0.878676
1	1	0.666127
-1	-1	0.805637
1	1	0.750249
-1	-1	0.642275
-1	-1	0.563291
-1	1	0.636469
-1	-1	0.729609
-1	-1	0.637494
1	1	0.590540
1	1	0.577711
1	1	0.840789
-1	-1	0.725853
-1	-1	0.628393
-1	-1	0.609304
1	1	0.687169
-1	1	0.568862
-1	-1	0.574488
-1	-1	0.819400
1	1	0.686627
1	1	0.654208
1	1	0.770097
-1	-1	0.542387
1	1	0.850980
-1	-1	0.604211
1	1	0.738087
-1	-1	0.631909
-1	-1	0.798680
-1	-1	0.646876
-1	-1	0.699410
-1	-1	0.580499
1	1	0.528835
1	1	0.794698
1	1	0.960496
-1	-1	0.637058
1	1	0.584295
1	1	0.832234
-1	1	0.534076
1	1	0.917911
-1	-1	0.576696
1	1	0.515890
1	-1	0.671900
-1	-1	0.728057
1	-1	0.529688
-1	1	0.562338
-1	-1	0.608733
-1	-1	0.561580
-1	-1	0.759485
-1	1	0.666742
1	1	0.867972
1	1	0.700847
1	1	0.584778
1	1	0.725354
-1	-1	0.537234
-1	-1	0.612747
1	-1	0.621267
1	1	0.943020
1	1	0.976697
-1	-1	0.739633
-1	-1	0.795484
-1	-1	0.690293
1	1	0.705863
1	-1	0.646811
1	1	0.537715
-1	-1	0.824674
-1	1	0.548214
1	1	0.581179
1	-1	0.525390
-1	-1	0.735819
1	1	0.538682
-1	-1	0.577465
-1	-1	0.852519
-1	1	0.523263
1	1	0.599642
-1	-1	0.585379
1	1	0.505921
1	1	0.746709
1	1	0.780208
-1	-1	0.911451
-1	-1	0.647774
1	-1	0.547671
-1	-1	0.698691
-1	-1	0.691487
1	1	0.659164
-1	-1	0.957453
1	1	0.647089
-1	-1	0.764604
1	1	0.593834
1	1	0.535161
-1	-1	0.541907
1	1	0.631701
-1	-1	0.689460
-1	1	0.513943
-1	-1	0.605208
1	1	0.779789
-1	-1	0.625859
1	1	0.637588
1	1	0.718590
1	1	0.710465
-1	-1	0.839569
-1	-1	0.674513
-1	-1	0.826594
1	1	0.786969
-1	-1	0.775293
1	1	0.630753
-1	-1	0.840662
-1	-1	0.552408
1	1	0.696458
1	1	0.841372
-1	-1	0.666494
-1	-1	0.889111
-1	-1	0.872672
1	-1	0.613142
-1	-1	0.760159
1	1	0.706215
-1	-1	0.649501
1	1	0.610593
-1	1	0.512125
1	1	0.764337
1	1	0.816322
1	1	0.625715
1	1	0.585483
-1	1	0.606866
1	1	0.746448
1	1	0.542252
-1	-1	0.719043
1	1	0.605604
-1	-1	0.669140
1	1	0.632999
-1	-1	0.655980
1	-1	0.602240
-1	-1	0.812837
-1	-1	0.603158
1	1	0.870935
1	1	0.790796
1	1	0.619119
1	1	0.672356
1	-1	0.680244
-1	-1	0.747060
-1	1	0.775318
1	1	0.747743
1	1	0.865200
1	1	0.603930
-1	-1	0.769176
1	1	0.531099
-1	-1	0.516663
-1	-1	0.948658
-1	-1	0.682029
1	1	0.665427
-1	-1	0.722351
1	-1	0.527884
1	1	0.773991
-1	-1	0.723975
1	1	0.604699
-1	-1	0.740079
1	-1	0.562933
1	1	0.841163
-1	-1	0.733432
1	1	0.609082
-1	-1	0.633266
1	-1	0.749596
-1	-1	0.624480
-1	-1	0.728751
-1	-1	0.737447
-1	-1	0.739673
-1	-1	0.694391
1	1	0.782050
-1	-1	0.840554
1	-1	0.613500
1	1	0.551714
1	1	0.906326
-1	-1	0.565120
1	-1	0.608056
1	1	0.734637
1	1	0.614705
1	1	0.746059
1	1	0.726685
-1	-1	0.634292
-1	-1	0.578164
1	1	0.546829
-1	-1	0.831533
-1	-1	0.579583
1	1	0.587772
-1	-1	0.597045
-1	-1	0.545978
-1	-1	0.781570
1	1	0.839676
-1	-1	0.836620
1	1	0.677300
-1	-1	0.641206
1	1	0.553123
-1	-1	0.791853
-1	-1	0.635598
-1	1	0.715853
1	1	0.836471
-1	-1	0.706669
-1	-1	0.682631
-1	-1	0.705512
1	1	0.556321
1	1	0.501049
1	1	0.683339
-1	-1	0.662280
-1	-1	0.682355
1	1	0.850606
-1	-1	0.716533
1	1	0.821665
-1	-1	0.806832
-1	-1	0.817662
-1	-1	0.682286
-1	-1	0.589440
1	1	0.685463
-1	-1	0.718837
1	1	0.765821
-1	1	0.550094
1	1	0.644605
-1	-1	0.851835
1	1	0.520695
1	1	0.568326
1	1	0.944489
1	1	0.841448
1	1	0.626971
-1	-1	0.675059
-1	-1	0.904099
1	1	0.596511
1	1	0.811379
1	1	0.742390
-1	-1	0.700070
-1	-1	0.765440
-1	-1	0.742277
1	1	0.528551
-1	-1	0.605220
1	1	0.649544
-1	-1	0.681295
-1	-1	0.686903
1	1	0.713915
-1	-1	0.630316
-1	-1	0.708172
-1	-1	0.795156
1	1	0.834494
-1	-1	0.569023
1	1	0.601697
